"","n.patches_500_agriculture","n.patches_500_bare_earth","n.patches_500_grass","n.patches_500_tree_canopy","n.patches_500_urban","n.patches_500_water","total.area_500_agriculture","total.area_500_bare_earth","total.area_500_grass","total.area_500_tree_canopy","total.area_500_urban","total.area_500_water","prop.landscape_500_agriculture","prop.landscape_500_bare_earth","prop.landscape_500_grass","prop.landscape_500_tree_canopy","prop.landscape_500_urban","prop.landscape_500_water","patch.density_500_agriculture","patch.density_500_bare_earth","patch.density_500_grass","patch.density_500_tree_canopy","patch.density_500_urban","patch.density_500_water","total.edge_500_agriculture","total.edge_500_bare_earth","total.edge_500_grass","total.edge_500_tree_canopy","total.edge_500_urban","total.edge_500_water","edge.density_500_agriculture","edge.density_500_bare_earth","edge.density_500_grass","edge.density_500_tree_canopy","edge.density_500_urban","edge.density_500_water","landscape.shape.index_500_agriculture","landscape.shape.index_500_bare_earth","landscape.shape.index_500_grass","landscape.shape.index_500_tree_canopy","landscape.shape.index_500_urban","landscape.shape.index_500_water","largest.patch.index_500_agriculture","largest.patch.index_500_bare_earth","largest.patch.index_500_grass","largest.patch.index_500_tree_canopy","largest.patch.index_500_urban","largest.patch.index_500_water","mean.patch.area_500_agriculture","mean.patch.area_500_bare_earth","mean.patch.area_500_grass","mean.patch.area_500_tree_canopy","mean.patch.area_500_urban","mean.patch.area_500_water","sd.patch.area_500_agriculture","sd.patch.area_500_bare_earth","sd.patch.area_500_grass","sd.patch.area_500_tree_canopy","sd.patch.area_500_urban","sd.patch.area_500_water","min.patch.area_500_agriculture","min.patch.area_500_bare_earth","min.patch.area_500_grass","min.patch.area_500_tree_canopy","min.patch.area_500_urban","min.patch.area_500_water","max.patch.area_500_agriculture","max.patch.area_500_bare_earth","max.patch.area_500_grass","max.patch.area_500_tree_canopy","max.patch.area_500_urban","max.patch.area_500_water","mean.perim.area.ratio_500_agriculture","mean.perim.area.ratio_500_bare_earth","mean.perim.area.ratio_500_grass","mean.perim.area.ratio_500_tree_canopy","mean.perim.area.ratio_500_urban","mean.perim.area.ratio_500_water","sd.perim.area.ratio_500_agriculture","sd.perim.area.ratio_500_bare_earth","sd.perim.area.ratio_500_grass","sd.perim.area.ratio_500_tree_canopy","sd.perim.area.ratio_500_urban","sd.perim.area.ratio_500_water","min.perim.area.ratio_500_agriculture","min.perim.area.ratio_500_bare_earth","min.perim.area.ratio_500_grass","min.perim.area.ratio_500_tree_canopy","min.perim.area.ratio_500_urban","min.perim.area.ratio_500_water","max.perim.area.ratio_500_agriculture","max.perim.area.ratio_500_bare_earth","max.perim.area.ratio_500_grass","max.perim.area.ratio_500_tree_canopy","max.perim.area.ratio_500_urban","max.perim.area.ratio_500_water","mean.shape.index_500_agriculture","mean.shape.index_500_bare_earth","mean.shape.index_500_grass","mean.shape.index_500_tree_canopy","mean.shape.index_500_urban","mean.shape.index_500_water","sd.shape.index_500_agriculture","sd.shape.index_500_bare_earth","sd.shape.index_500_grass","sd.shape.index_500_tree_canopy","sd.shape.index_500_urban","sd.shape.index_500_water","min.shape.index_500_agriculture","min.shape.index_500_bare_earth","min.shape.index_500_grass","min.shape.index_500_tree_canopy","min.shape.index_500_urban","min.shape.index_500_water","max.shape.index_500_agriculture","max.shape.index_500_bare_earth","max.shape.index_500_grass","max.shape.index_500_tree_canopy","max.shape.index_500_urban","max.shape.index_500_water","prop.like.adjacencies_500_agriculture","prop.like.adjacencies_500_bare_earth","prop.like.adjacencies_500_grass","prop.like.adjacencies_500_tree_canopy","prop.like.adjacencies_500_urban","prop.like.adjacencies_500_water","aggregation.index_500_agriculture","aggregation.index_500_bare_earth","aggregation.index_500_grass","aggregation.index_500_tree_canopy","aggregation.index_500_urban","aggregation.index_500_water","lanscape.division.index_500_agriculture","lanscape.division.index_500_bare_earth","lanscape.division.index_500_grass","lanscape.division.index_500_tree_canopy","lanscape.division.index_500_urban","lanscape.division.index_500_water","patch.cohesion.index_500_agriculture","patch.cohesion.index_500_bare_earth","patch.cohesion.index_500_grass","patch.cohesion.index_500_tree_canopy","patch.cohesion.index_500_urban","patch.cohesion.index_500_water","edge.density_500_total"
"AAK",0,2,3873,569,917,0,0,540.360000000013,153420.480000004,259028.640000006,372218.040000009,0,0,0.000688174764296705,0.19538844966742,0.329885582348982,0.474037793219301,0,0,2.54709735841546e-06,0.00493245403457154,0.000724649198469198,0.00116784413883349,0,0,170.400000000002,130927.200000002,64999.2000000008,114984.000000001,0,0,0.000217012694937,0.166742162632368,0.08277964530956,0.146437721330023,0,NA,1.82051282051282,83.542113323124,31.918680023571,47.1091445427729,NA,NA,0.000392915238509178,0.0120795073383913,0.03420104789623,0.369414139080074,NA,NA,270.180000000006,39.6128272656864,455.234868189817,405.908440567076,NA,NA,54.2209479813857,248.666775700081,1763.78025433186,9587.61873325133,NA,NA,231.840000000005,0.360000000000008,0.360000000000008,0.360000000000008,NA,NA,308.520000000007,9484.92000000022,26854.9200000006,290066.760000007,NA,NA,0.319253088075062,3.88838541982658,0.732148509608055,2.79838155704457,NA,NA,0.0389443333408227,2.12224013133452,0.898692386708574,2.10494117157708,NA,NA,0.291715285880977,0.105135309522905,0.135517876420904,0.256794677197757,NA,NA,0.346790890269147,6.66666666666659,6.66666666666659,6.66666666666659,NA,NA,1.29245596543702,1.44366691397313,1.44287238935044,1.37915012374692,NA,NA,0.0300796503794876,0.773408997849517,0.517969308760074,1.23520549883911,NA,NA,1.27118644067797,1,1,1,NA,NA,1.31372549019608,8.81538461538462,5.96981132075472,34.5618040089087,NA,NA,0.909669211195929,0.773036751046865,0.927450452513839,0.91142941390157,NA,NA,97.8112175102599,87.3329964866103,96.3496042372392,95.4601605929586,NA,NA,0.999999758439428,0.999601811952134,0.996942795753783,0.863187221099801,NA,NA,9.6312953036252,9.80966213198613,9.90411665288291,9.9793592865443,NA,0.396176541966888
"AAL",0,0,2468,425,280,4,0,0,95647.3200000022,90393.4800000021,599122.440000014,28.0800000000007,0,0,0.12181403126056,0.115122872219219,0.763027334535486,3.57619847351344e-05,0,0,0.00314318298882869,0.000541269355855832,0.000356600987387371,5.09429981981959e-06,0,0,78148.8000000009,31478.4000000004,75271.2000000009,58.8000000000007,0,0,0.0995283544397805,0.0400901018620527,0.0958635151494022,7.48862073513489e-05,NA,NA,63.1658583899127,26.1535393818544,24.3029833397908,2.72222222222222,NA,NA,0.010188497753643,0.005165314359308,0.754194582792892,1.19206615783781e-05,NA,NA,38.7549918962732,212.690541176476,2139.72300000005,7.02000000000016,NA,NA,208.953386522739,340.526407733818,35388.7116983765,3.06176419732161,NA,NA,0.360000000000008,0.360000000000008,0.360000000000008,2.52000000000006,NA,NA,7999.92000000019,4055.76000000009,592187.040000014,9.36000000000022,NA,NA,3.60438042438138,0.554547088849136,3.676081601726,2.41407143581054,NA,NA,2.12448827296416,0.380649378008368,1.91962191295613,0.999165942425356,NA,NA,0.175051750517503,0.193551367331853,0.119034013307686,1.53846153846152,NA,NA,6.66666666666659,6.66666666666659,6.66666666666659,3.80952380952377,NA,NA,1.44435090406207,1.32212377733915,1.28397817038061,1.33106060606061,NA,NA,0.6317426010494,0.294429725533027,1.3356388179414,0.20894263517384,NA,NA,1,1,1,1.09090909090909,NA,NA,5.57142857142857,3.28638497652582,22.8924395946999,1.6,NA,NA,0.781645537788895,0.900714964289634,0.963006430792313,0.521951219512195,NA,NA,87.9148023071861,94.9661101833063,98.1916048007789,77.536231884058,NA,NA,0.999819277885798,0.999889068433269,0.431182159866305,0.999999999634654,NA,NA,9.76801369246074,9.74371666944456,9.98535647703287,7.89426173751661,0.235556857658587
"AAM",0,0,2390,637,713,1,0,0,186894.000000004,231376.320000005,366651.720000009,281.160000000007,0,0,0.238019916373239,0.294670627934272,0.466951382775822,0.000358072916666667,0,0,0.00304379808946263,0.000811254971961379,0.000908045204094919,1.27355568596763e-06,0,0,105213.600000001,70610.4000000008,97380.0000000011,85.200000000001,0,0,0.133995378521125,0.0899262764084496,0.124018852699529,0.000108506944444443,NA,NA,60.8030513176144,36.6845386533666,40.1931649331352,1.26785714285714,NA,NA,0.0157034000880282,0.0355372469190141,0.387741618984742,0.000358072916666667,NA,NA,78.1983263598345,363.22813186814,514.23803646565,281.160000000007,NA,NA,465.437510976947,1618.85199954788,11403.7902562581,NA,NA,NA,0.360000000000008,0.360000000000008,0.360000000000008,281.160000000007,NA,NA,12330.3600000003,27903.9600000007,304455.960000007,281.160000000007,NA,NA,3.36301572513781,1.52858179831942,2.80279037260654,0.303030303030299,NA,NA,2.1604901645728,1.84989906759492,2.0888522645003,NA,NA,NA,0.0561819224154398,0.168603858808868,0.1795858530328,0.303030303030299,NA,NA,6.66666666666659,6.66666666666659,6.66666666666659,0.303030303030299,NA,NA,1.53776081346011,1.56554967681449,1.38676430722078,1.26785714285714,NA,NA,0.683114750193677,0.671213874650522,1.20006563071791,NA,NA,NA,1,1,1,1.26785714285714,NA,NA,6.75376884422111,9.26032315978456,30.8097826086957,1.26785714285714,NA,NA,0.844263387028876,0.912454826648892,0.923374867334182,0.91304347826087,NA,NA,91.6829498349822,95.5415868268137,96.1113745647895,99.003984063745,NA,NA,0.999136884354224,0.997160306765448,0.849513422938404,0.999999871783786,NA,NA,9.85535847994807,9.90604016577936,9.98037002560398,9.63564304060971,0.348049014573548
"AAO",0,49,1162,322,134,32,0,810.720000000019,325888.920000008,125292.240000003,332877.600000008,329.040000000008,0,0.00103250321969532,0.41504016079908,0.159567595720889,0.423940686999767,0.00041905326056906,0,6.24046005588483e-05,0.0014798805275384,0.000410087375101003,0.000170657479079299,4.07540248547581e-05,0,681.600000000008,56529.6000000007,33997.2000000004,40669.2000000005,259.200000000003,0,0.000868060729406357,0.0719940226071737,0.0432975854310062,0.0517947996132233,0.000330107601323544,NA,5.97894736842105,24.7545980031529,24.0093220338983,17.6148648648649,3.54098360655738,NA,0.00029984773786889,0.142654165980853,0.02262795910517,0.379201937364834,0.000349363878067422,NA,16.5453061224494,280.455180722898,389.106335403736,2484.16119402991,10.2825000000002,NA,49.6319310483881,3984.13043430276,1354.0191504813,25720.8538179572,48.265640152752,NA,0.360000000000008,0.360000000000008,0.360000000000008,0.360000000000008,0.360000000000008,NA,235.440000000005,112011.840000003,17767.4400000004,297748.800000007,274.320000000006,NA,4.35949965854371,3.62344952407976,1.89040479125066,3.59268763707916,4.90059791203978,NA,1.96441003605168,2.18679547769238,2.17018272172052,2.48375268187683,1.77334787401817,NA,0.316004077471964,0.0542579970680818,0.0706460806959239,0.100179748835259,0.310586176727905,NA,6.66666666666659,6.66666666666659,6.66666666666659,6.66666666666659,6.66666666666659,NA,1.26815705764618,1.41974931520493,1.57367764722208,1.60324703676645,1.10911172161172,NA,0.402274100058313,0.606692998602332,0.662072858293099,1.29770387079736,0.232011541395654,NA,1,1,1,1,1,NA,3,5.91578947368421,5.49375,13.6652006597031,2,NA,0.77602523659306,0.949280847027512,0.9217806761191,0.964007219583998,0.788649706457926,NA,89.2719437514176,97.5005404759838,96.092751637674,98.2696184250697,91.2280701754386,NA,0.99999978646303,0.969960762068684,0.99896638258349,0.85594578871243,0.999999877379425,NA,9.51773186504365,9.96497430431353,9.8944302357109,9.98114048885757,9.59862289179211,0.168284575982133
"AAP",0,1,2303,398,431,31,0,1554.12000000004,123091.920000003,127477.800000003,533059.920000012,22.6800000000005,0,0.00197925019565555,0.15676376775514,0.162349407118974,0.678878690806458,2.88841237725967e-05,0,1.27355043089048e-06,0.00293298664234077,0.000506873071494409,0.000548900235713795,3.94800633576048e-05,0,289.200000000003,90478.8000000011,37382.4000000004,82512.000000001,106.800000000001,0,0.00036831078461353,0.115229314726455,0.0476083716277207,0.105083193153636,0.000136015186019104,NA,1.82575757575758,64.4435897435897,26.1561712846348,28.2497945768283,5.5625,NA,0.00197925019565555,0.0116508468779242,0.00653835697017462,0.650628183844238,1.00865194126528e-05,NA,1554.12000000004,53.4485106382991,320.295979899505,1236.79795823669,0.731612903225823,NA,NA,288.043834268841,585.738367245489,24607.2622224365,1.35493935110077,NA,1554.12000000004,0.360000000000008,0.720000000000017,0.360000000000008,0.360000000000008,NA,1554.12000000004,9148.32000000021,5133.96000000012,510877.440000012,7.92000000000018,NA,0.186086016523818,3.6720389060053,0.576111995115426,3.37106407853142,6.09970674486796,NA,NA,2.1601552252752,0.526502863901709,2.07359928154505,1.0042515543798,NA,0.186086016523818,0.20502124980324,0.153575357535752,0.138993806420576,2.4242424242424,NA,0.186086016523818,6.66666666666659,5.83333333333327,6.66666666666659,6.66666666666659,NA,1.82575757575758,1.47965925813358,1.38723631554641,1.31400361713273,1.04623655913978,NA,NA,0.747637905717365,0.377130514464042,1.20268499278774,0.14774287458029,NA,1.82575757575758,1,1,1,1,NA,1.82575757575758,7.03378378378378,3.75313807531381,24.8317247167436,1.6,NA,0.94569014084507,0.8013837467056,0.915732753373855,0.954616916880844,0.172093023255814,NA,98.7179487179487,89.1267281308502,95.7623486780412,97.7585070682424,33.6363636363636,NA,0.999996082568663,0.99967954818645,0.999712858039743,0.576624591519101,0.999999999883758,NA,9.84113394274666,9.81184977512014,9.81188101874177,9.98451396847102,7.4472908931296,0.268425205478444
"AAQ",0,14,2323,483,663,3,0,4189.3200000001,101686.320000002,261099.720000006,418060.80000001,158.760000000004,0,0.00533538856822966,0.129504556651997,0.332528539537673,0.532429323409275,0.000202191832825409,0,1.78299676212878e-05,0.00295850105601797,0.00061513388293443,0.000844376323779558,3.82070734741882e-06,0,1329.60000000002,76392.0000000009,64467.6000000007,78696.0000000009,80.4000000000009,0,0.00169333749637604,0.0972904918946739,0.0821039443301534,0.100224795137492,0.000102394956910825,NA,5.12962962962963,59.8871119473189,31.5275821596244,30.417439703154,1.5952380952381,NA,0.00312228204431073,0.00553207858247478,0.0535790017592065,0.411083505226957,0.000193939104954984,NA,299.23714285715,43.7737064141207,540.579130434795,630.559276018114,52.9200000000012,NA,770.078626869015,178.599510255179,2868.77905019429,12591.7284579566,86.0851764242854,NA,0.360000000000008,0.360000000000008,0.360000000000008,0.360000000000008,0.720000000000017,NA,2451.60000000006,4343.7600000001,42069.960000001,322780.680000008,152.280000000004,NA,4.04819720779549,3.31634454248166,1.92226483837383,2.67611084914801,2.50295508274229,NA,1.82254568113817,2.07551775402691,2.05185698557052,2.12297747629842,2.3159234389001,NA,0.231161393952089,0.130447456638972,0.13286498179184,0.129717800953885,0.425531914893612,NA,6.66666666666659,6.66666666666659,6.66666666666659,6.66666666666659,4.99999999999994,NA,1.54999988207123,1.48579650478236,1.5724287843801,1.41739273597326,1.17857142857143,NA,0.886501670386411,0.59528143401723,0.784365338953113,0.88618216511372,0.15567496226931,NA,1,1,1,1,1,NA,4.2710843373494,5.86666666666667,9.36549707602339,18.4223864836325,1.28571428571429,NA,0.909113280288738,0.797449505555343,0.928572995532073,0.945078596732185,0.858798735511064,NA,96.1314944921502,88.8985051280369,96.4096352279394,97.2666828707415,97.1394517282479,NA,0.999985462412384,0.999872645761382,0.99333698843208,0.829327677624515,0.999999962332969,NA,9.86309670504253,9.74090011272159,9.93704674546981,9.98019794105606,9.49596068618361,0.281414963815606
"AAR",0,7,2010,383,363,13,0,9459.35999999978,106253.279999998,78748.1999999982,589640.759999986,1094.39999999997,0,0.0120471321810096,0.135320709733621,0.100291137499427,0.750947228462702,0.00139379212324057,0,8.91497154850529e-06,0.00255987040178509,0.000487776300439647,0.000462304953158203,1.65563757329384e-05,0,1318.79999999998,74764.7999999991,27470.3999999997,74554.7999999991,1123.19999999999,0,0.00167958063973838,0.095218009261383,0.0349854049180081,0.0949505601149278,0.00143047086332586,NA,3.38153846153846,57.3173873045078,24.457264957265,24.269140625,8.43243243243243,NA,0.00784237311448352,0.0106001558846454,0.00560817935903902,0.745301453395076,0.000462152125074504,NA,1351.33714285711,52.8623283582077,205.608877284591,1624.35471074376,84.1846153846134,NA,2205.44085761938,292.044836787135,372.349778462377,30714.8248928042,118.135491182466,NA,0.359999999999992,0.359999999999992,0.359999999999992,0.359999999999992,0.359999999999992,NA,6157.79999999986,8323.19999999981,4403.5199999999,585207.719999986,362.879999999992,NA,1.16188918058065,3.41587565051782,0.634207634333389,3.46934937436702,2.3463445167707,NA,2.42955395506918,2.0921880553736,0.703267850614129,1.79133159382777,1.74480304814429,NA,0.0859397836889808,0.139417531718571,0.17140832788315,0.118616343612146,0.712820512820521,NA,6.66666666666674,6.66666666666674,6.66666666666674,6.66666666666674,6.66666666666674,NA,1.47596072913724,1.47605892404886,1.3116265862582,1.28446605424583,2.10746389231683,NA,0.509261148912431,0.666206949428863,0.312875071925581,1.17788593811225,1.31918712443415,NA,1,1,1,1,1,NA,2.3013698630137,6.56179775280899,3.40579710144928,22.6847058823529,5.6875,NA,0.959031518517828,0.809059148023291,0.900552150170945,0.962773722846415,0.733181299885975,NA,98.5180079269343,89.6103080570731,94.9706107377323,98.180111217632,86.1785893784554,NA,0.999931931271775,0.999712967756491,0.99988783487557,0.444524641135279,0.999999578929796,NA,9.89781838730681,9.81361029118968,9.75423485763277,9.98534170096744,9.5924104529956,0.228264025797383
"AAS",0,0,1783,289,626,2,0,0,122608.080000003,467134.560000011,194248.800000005,1213.20000000003,0,0,0.156147931066734,0.594920783962764,0.24738621004583,0.00154507492467187,0,0,0.00227074562371404,0.000368056918257632,0.00079724439733314,2.54710670074486e-06,0,0,75378.0000000009,70944.0000000008,61456.8000000007,360.000000000004,0,0,0.095997904444374,0.0903509688888226,0.0782685135431692,0.00045847920613408,NA,NA,53.7799657534247,25.9412022817025,34.8394557823129,2.56410256410256,NA,NA,0.00767127407703551,0.273312750673506,0.129252165397291,0.00142082705980953,NA,NA,68.7650476724637,1616.38256055367,310.301597444097,606.600000000014,NA,NA,293.837919286933,13374.3339081019,4097.95807453991,719.891271790417,NA,NA,0.360000000000008,0.360000000000008,0.360000000000008,97.5600000000023,NA,NA,6023.52000000014,214606.440000005,101489.400000002,1115.64000000003,NA,NA,3.1837149126336,1.76459070334716,2.43786890882294,0.413893780757745,NA,NA,2.03209684935861,1.98495502547892,2.03602263083003,0.197440836394365,NA,NA,0.17951986403229,0.0844206574083781,0.152350329199202,0.274282026460145,NA,NA,6.66666666666659,6.66666666666659,6.66666666666659,0.553505535055344,NA,NA,1.53145630347164,1.68717252772541,1.44783997380713,1.82021103896104,NA,NA,0.652738631623123,1.04150899675735,0.912033946358883,0.645694098080249,NA,NA,1,1,1,1.36363636363636,NA,NA,5.80459770114942,10.4815533980583,17.316384180791,2.27678571428571,NA,NA,0.831135891049517,0.955453616605734,0.909385743125727,0.914772727272727,NA,NA,90.934104719495,97.8078323491764,95.3842013937218,97.2369017061754,NA,NA,0.999736775143257,0.915220585298615,0.982878718120412,0.999997965812934,NA,NA,9.8038272310822,9.97241171522217,9.96143078288119,9.80339850798708,0.2650758660825
"AAT",0,0,3743,205,577,25,0,0,167066.280000004,399030.480000009,216475.560000005,2612.52000000006,0,0,0.21277318599274,0.508199419642386,0.275700126864395,0.00332726750047798,0,0,0.00476703039758118,0.000261085020439258,0.000734858813626593,3.18396366389339e-05,0,0,91833.6000000011,69494.4000000008,74919.6000000009,1418.40000000002,0,0,0.116957938209809,0.08850705777763,0.0954165136453719,0.00180645362434657,NA,NA,56.1467351430668,27.4985754985755,40.2533849129594,6.91228070175439,NA,NA,0.0256887792178973,0.139733772750885,0.087055934498175,0.000454822841459853,NA,NA,44.6343254074282,1946.49014634151,375.174280762574,104.500800000002,NA,NA,553.405404884428,10425.5658235018,2919.3646020194,115.574789707793,NA,NA,0.360000000000008,0.360000000000008,0.360000000000008,1.08000000000003,NA,NA,20170.4400000005,109716.840000003,68355.0000000016,357.120000000008,NA,NA,4.21184292322624,0.784344761875718,1.88823372704911,1.48184621661638,NA,NA,2.18086225280982,1.24758130716953,1.99450437393371,1.43133428277602,NA,NA,0.0744578643974737,0.11609312632997,0.153402706531827,0.304806565064475,NA,NA,6.66666666666659,6.66666666666659,6.66666666666659,6.66666666666659,NA,NA,1.33982281073406,1.67230718066648,1.69941732651685,1.61121476473964,NA,NA,0.519510679842621,1.27460291250822,0.921887410703857,0.509124744605419,NA,NA,1,1,1,1.125,NA,NA,4.62666666666667,13.8226244343891,12.795871559633,3.0625,NA,NA,0.847656055596144,0.94908271157948,0.901297551528565,0.849388379204893,NA,NA,91.8896872299125,97.480234610991,94.9311084672186,92.9512654256432,NA,NA,0.998129044422954,0.962774702214576,0.991905657717613,0.999999037183241,NA,NA,9.90465502298448,9.96428735418867,9.93928680439131,9.58494458326093,0.302687963257157
"AAU",0,2,4025,471,829,10,0,995.400000000093,120822.840000011,250396.200000023,412772.760000038,199.080000000019,0,0.00126772464745563,0.153877930724923,0.318900376099287,0.525700423598843,0.000253544929491127,0,2.54716625970568e-06,0.00512617209765767,0.000599857654160687,0.001055800414648,1.27358312985284e-05,0,208.80000000001,121071.600000006,62835.6000000029,106512.000000005,176.400000000008,0,0.000265924157513285,0.154194747264298,0.0800263601141847,0.135651886326892,0.000224660064106051,NA,1.64150943396226,87.0517687661777,31.3926858513189,41.437908496732,3.0625,NA,0.000822530928584233,0.00601630481877498,0.0278042046277222,0.33741603330104,0.00022328459432582,NA,497.700000000046,30.0180968944127,531.626751592406,497.916477684003,19.9080000000019,NA,209.50159712997,149.618364328693,1302.21520039286,9242.97022679757,54.9031277797592,NA,349.560000000033,0.360000000000034,0.360000000000034,0.360000000000034,0.360000000000034,NA,645.84000000006,4723.92000000044,21831.480000002,264934.440000025,175.320000000016,NA,0.222281350544449,3.96385123173147,0.544437275141258,2.81850084146013,5.27416153319619,NA,0.0594690279340727,2.09613428387921,0.601247468456125,2.19890252369429,2.15657165245823,NA,0.180230397621694,0.225829395925407,0.141049100335462,0.174844765369115,0.574948665297714,NA,0.264332303467204,6.66666666666636,6.66666666666636,6.66666666666636,6.66666666666636,NA,1.18169934640523,1.44002859330751,1.48053351199774,1.46165836858688,1.32,NA,0.057308000566753,0.751503928221666,0.525499954129517,1.06242442440707,0.533148115986774,NA,1.14117647058824,1,1,1,1,NA,1.22222222222222,8.44029850746269,6.1683569979716,22.495337995338,2.6,NA,0.938990182328191,0.738663516942073,0.927447585754437,0.925472576578271,0.76536312849162,NA,98.7463126843658,85.1160833274883,96.3513604937881,96.2192715971786,90.6427221172023,NA,0.999999125245424,0.999848006345188,0.998491321644172,0.884928431282874,0.999999949567586,NA,9.7333778144069,9.73360366337435,9.872013193732,9.97636394968683,9.51685059620221,0.370363577926994
"AAV",0,0,1864,281,489,3,0,0,295284.239999993,232086.599999995,257813.639999994,10.0799999999998,0,0,0.376065060868481,0.295578461470747,0.328343640078199,1.28375825731651e-05,0,0,0.00237393392027581,0.000357873085620978,0.000622775583162486,3.82070909915635e-06,0,0,91913.9999999989,53097.5999999994,73187.9999999991,28.7999999999997,0,0,0.117058885379951,0.0676234944877873,0.0932100191830173,3.66788073519006e-05,NA,NA,42.2709713024283,27.5516811955168,36.0248080330774,2.18181818181818,NA,NA,0.104550647931132,0.0717487905163276,0.0945432938302578,1.00866720217725e-05,NA,NA,158.41429184549,825.930960854073,527.226257668699,3.35999999999992,NA,NA,2219.04942088209,3911.13852022932,4166.84012407564,3.94907584125695,NA,NA,0.359999999999992,0.359999999999992,0.359999999999992,1.07999999999997,NA,NA,82092.5999999981,56336.7599999987,74234.8799999983,7.91999999999982,NA,NA,3.9102193396712,0.814056416181609,1.56891396170221,3.77104377104381,NA,NA,2.19697893797203,1.29308882044682,1.97445990690878,1.16636418018108,NA,NA,0.0963156240635586,0.144483898616385,0.117369421297748,2.42424242424245,NA,NA,6.66666666666674,6.66666666666674,6.66666666666674,4.4444444444445,NA,NA,1.42455574546644,1.66681574921114,1.57257834850214,1.2,NA,NA,0.716969721308892,0.793143756826834,1.00579024567011,0.346410161513776,NA,NA,1,1,1,1,NA,NA,10.3891509433962,8.74242424242424,15.6702127659574,1.6,NA,NA,0.910783704500068,0.933642167397261,0.918314484546852,0.4,NA,NA,95.4363209850023,96.6886789815525,95.8551102505583,71.1111111111111,NA,NA,0.985044494559564,0.992741885767593,0.986036613286604,0.999999999894475,NA,NA,9.95362704700969,9.93803964954034,9.95306300432616,7.68031345049694,0.277929077858107
